quote_date,expiration,option_type,strike,bid,ask,last,volume,open_interest,implied_volatility,delta,gamma,theta,vega
2020-08-03,2020-09-22,call,337.0,7.8681,8.0309,7.9495,5000,50000,0.235614,0.406075,0.013527,-40.713505,47.19577
2020-08-03,2020-09-22,put,337.0,15.9483,16.2784,16.1133,5000,50000,0.235614,-0.593925,0.013527,-40.376551,47.19577
2020-08-03,2020-09-22,call,345.0,4.9901,5.1558,5.0729,5000,50000,0.228778,0.300001,0.012489,-35.424944,42.310971
2020-08-03,2020-09-22,put,345.0,20.889,21.5824,21.2357,5000,50000,0.228778,-0.699999,0.012489,-35.079991,42.310971
2020-08-03,2020-09-22,call,353.0,2.9412,3.076,3.0086,5000,50000,0.222099,0.205668,0.010533,-28.147801,34.642284
2020-08-03,2020-09-22,put,353.0,26.5614,27.7791,27.1703,5000,50000,0.222099,-0.794332,0.010533,-27.794849,34.642284
2020-08-04,2020-08-25,call,305.0,25.4445,26.6415,26.043,5000,50000,0.260114,0.902791,0.008347,-31.008234,13.609076
2020-08-04,2020-08-25,put,305.0,0.945,0.9894,0.9672,5000,50000,0.260114,-0.097209,0.008347,-30.733748,13.609076
2020-08-04,2020-08-25,call,314.0,18.0093,18.6011,18.3052,5000,50000,0.251822,0.804242,0.013862,-48.103929,21.879135
2020-08-04,2020-08-25,put,314.0,2.1929,2.265,2.2289,5000,50000,0.251822,-0.195758,0.013862,-47.821344,21.879135
2020-08-04,2020-08-25,call,322.0,12.2149,12.4643,12.3396,5000,50000,0.244649,0.674194,0.018601,-60.832399,28.523008
2020-08-04,2020-08-25,put,322.0,4.2199,4.306,4.2629,5000,50000,0.244649,-0.325806,0.018601,-60.542614,28.523008
2020-08-04,2020-08-25,call,330.0,7.5122,7.5732,7.5427,5000,50000,0.237652,0.513003,0.021192,-65.341481,31.567152
2020-08-04,2020-08-25,put,330.0,7.4354,7.4958,7.4656,5000,50000,0.237652,-0.486997,0.021192,-65.044497,31.567152
2020-08-04,2020-08-25,call,338.0,4.0413,4.1231,4.0822,5000,50000,0.230822,0.344308,0.020147,-58.566323,29.147065
2020-08-04,2020-08-25,put,338.0,11.8845,12.1249,12.0047,5000,50000,0.230822,-0.655692,0.020147,-58.262138,29.147065
2020-08-04,2020-08-25,call,347.0,1.6828,1.7404,1.7116,5000,50000,0.22333,0.182316,0.01496,-40.695872,20.941053
2020-08-04,2020-08-25,put,347.0,18.32,18.9473,18.6337,5000,50000,0.22333,-0.817684,0.01496,-40.383588,20.941053
2020-08-04,2020-08-25,call,355.0,0.6383,0.6682,0.6532,5000,50000,0.216831,0.084787,0.009048,-23.195321,12.29631
2020-08-04,2020-08-25,put,355.0,24.9894,26.1603,25.5749,5000,50000,0.216831,-0.915213,0.009048,-22.875837,12.29631
2020-08-04,2020-09-08,call,305.0,26.6636,27.918,27.2908,5000,50000,0.260114,0.846532,0.008904,-33.043057,24.195209
2020-08-04,2020-09-08,put,305.0,2.1538,2.2552,2.2045,5000,50000,0.260114,-0.153468,0.008904,-32.768581,24.195209
2020-08-04,2020-09-08,call,314.0,19.7217,20.3698,20.0458,5000,50000,0.251822,0.751675,0.012303,-42.700334,32.363082
2020-08-04,2020-09-08,put,314.0,3.8947,4.0227,3.9587,5000,50000,0.251822,-0.248325,0.012303,-42.417758,32.363082
2020-08-04,2020-09-08,call,322.0,14.2724,14.5638,14.4181,5000,50000,0.244649,0.642578,0.014925,-48.834614,38.142089
2020-08-04,2020-09-08,put,322.0,6.2663,6.3942,6.3303,5000,50000,0.244649,-0.357422,0.014925,-48.544839,38.142089
2020-08-04,2020-09-08,call,330.0,9.6916,9.7704,9.731,5000,50000,0.237652,0.516128,0.016411,-50.630616,40.741353
2020-08-04,2020-09-08,put,330.0,9.6035,9.6815,9.6425,5000,50000,0.237652,-0.483872,0.016411,-50.333642,40.741353
2020-08-04,2020-09-08,call,338.0,6.0239,6.1458,6.0849,5000,50000,0.230822,0.383756,0.016187,-47.085504,39.031259
2020-08-04,2020-09-08,put,338.0,13.8556,14.1359,13.9957,5000,50000,0.230822,-0.616244,0.016187,-46.78133,39.031259
2020-08-04,2020-09-08,call,347.0,3.1632,3.2715,3.2173,5000,50000,0.22333,0.245759,0.013795,-37.548159,32.183686
2020-08-04,2020-09-08,put,347.0,19.7886,20.4661,20.1274,5000,50000,0.22333,-0.754241,0.013795,-37.235886,32.183686
2020-08-04,2020-09-08,call,355.0,1.591,1.6656,1.6283,5000,50000,0.216831,0.146854,0.010373,-26.606081,23.49504
2020-08-04,2020-09-08,put,355.0,25.9302,27.1451,26.5377,5000,50000,0.216831,-0.853146,0.010373,-26.286608,23.49504
2020-08-04,2020-09-23,call,305.0,27.9718,29.2877,28.6298,5000,50000,0.260114,0.807745,0.008602,-31.915967,33.390849
2020-08-04,2020-09-23,put,305.0,3.451,3.6133,3.5322,5000,50000,0.260114,-0.192255,0.008602,-31.641501,33.390849
2020-08-04,2020-09-23,call,314.0,21.3483,22.0498,21.6991,5000,50000,0.251822,0.720091,0.010941,-37.985854,41.115633
2020-08-04,2020-09-23,put,314.0,5.5098,5.6909,5.6004,5000,50000,0.251822,-0.279909,0.010941,-37.703289,41.115633
2020-08-04,2020-09-23,call,322.0,16.0983,16.427,16.2626,5000,50000,0.244649,0.625391,0.012684,-41.522302,46.30751
2020-08-04,2020-09-23,put,322.0,8.0804,8.2454,8.1629,5000,50000,0.244649,-0.374609,0.012684,-41.232538,46.30751
2020-08-04,2020-09-23,call,330.0,11.5799,11.6739,11.6269,5000,50000,0.237652,0.518922,0.013726,-42.370341,48.680235
2020-08-04,2020-09-23,put,330.0,11.4796,11.5728,11.5262,5000,50000,0.237652,-0.481078,0.013726,-42.073377,48.680235
2020-08-04,2020-09-23,call,338.0,7.7853,7.9428,7.8641,5000,50000,0.230822,0.407456,0.013766,-40.063563,47.417852
2020-08-04,2020-09-23,put,338.0,15.6045,15.9202,15.7624,5000,50000,0.230822,-0.592544,0.013766,-39.759401,47.417852
2020-08-04,2020-09-23,call,347.0,4.6063,4.764,4.6852,5000,50000,0.22333,0.286823,0.012482,-33.990966,41.599517
2020-08-04,2020-09-23,put,347.0,21.2191,21.9456,21.5824,5000,50000,0.22333,-0.713177,0.012482,-33.678704,41.599517
2020-08-04,2020-09-23,call,355.0,2.6641,2.7889,2.7265,5000,50000,0.216831,0.193242,0.010351,-26.564374,33.495483
2020-08-04,2020-09-23,put,355.0,26.9904,28.255,27.6227,5000,50000,0.216831,-0.806758,0.010351,-26.244913,33.495483
2020-08-05,2020-08-26,call,307.0,25.4023,26.5931,25.9977,5000,50000,0.251589,0.908882,0.008177,-28.820333,13.055289
2020-08-05,2020-08-26,put,307.0,0.8501,0.89,0.8701,5000,50000,0.251589,-0.091118,0.008177,-28.51335,13.055289
2020-08-05,2020-08-26,call,316.0,17.9087,18.4958,18.2022,5000,50000,0.243618,0.810877,0.013943,-45.887996,21.555764
2020-08-05,2020-08-26,put,316.0,2.0406,2.1075,2.074,5000,50000,0.243618,-0.189123,0.013943,-45.572015,21.555764
2020-08-05,2020-08-26,call,324.0,12.0674,12.3138,12.1906,5000,50000,0.236721,0.678967,0.01899,-58.897329,28.525973
2020-08-05,2020-08-26,put,324.0,4.0209,4.103,4.0619,5000,50000,0.236721,-0.321033,0.01899,-58.573348,28.525973
2020-08-05,2020-08-26,call,332.0,7.3414,7.4016,7.3715,5000,50000,0.229991,0.513813,0.021762,-63.645177,31.761047
2020-08-05,2020-08-26,put,332.0,7.2129,7.272,7.2424,5000,50000,0.229991,-0.486187,0.021762,-63.313196,31.761047
2020-08-05,2020-08-26,call,340.0,3.8846,3.9626,3.9236,5000,50000,0.223423,0.34081,0.020606,-56.834715,29.215106
2020-08-05,2020-08-26,put,340.0,11.6768,11.9113,11.7941,5000,50000,0.223423,-0.65919,0.020606,-56.494734,29.215106
2020-08-05,2020-08-26,call,349.0,1.5732,1.6267,1.6,5000,50000,0.216215,0.176327,0.015038,-38.826766,20.633109
2020-08-05,2020-08-26,put,349.0,18.1612,18.7786,18.4699,5000,50000,0.216215,-0.823673,0.015038,-38.477786,20.633109
2020-08-05,2020-08-26,call,357.0,0.5764,0.6032,0.5898,5000,50000,0.209962,0.079466,0.008844,-21.525973,11.783032
2020-08-05,2020-08-26,put,357.0,24.8804,26.0381,25.4592,5000,50000,0.209962,-0.920534,0.008844,-21.168994,11.783032
2020-08-05,2020-09-09,call,307.0,26.5482,27.7927,27.1704,5000,50000,0.251589,0.852982,0.008891,-31.292875,23.658622
2020-08-05,2020-09-09,put,307.0,1.9845,2.0775,2.031,5000,50000,0.251589,-0.147018,0.008891,-30.985904,23.658622
2020-08-05,2020-09-09,call,316.0,19.5502,20.1911,19.8707,5000,50000,0.243618,0.757448,0.01248,-41.077981,32.155015
2020-08-05,2020-09-09,put,316.0,3.6702,3.7905,3.7304,5000,50000,0.243618,-0.242552,0.01248,-40.762011,32.155015
2020-08-05,2020-09-09,call,324.0,14.0622,14.3493,14.2057,5000,50000,0.236721,0.646254,0.015273,-47.399896,38.238994
2020-08-05,2020-09-09,put,324.0,6.0034,6.126,6.0647,5000,50000,0.236721,-0.353746,0.015273,-47.075927,38.238994
2020-08-05,2020-09-09,call,332.0,9.4643,9.5419,9.5031,5000,50000,0.229991,0.516594,0.016852,-49.321861,40.992432
2020-08-05,2020-09-09,put,332.0,9.3231,9.3995,9.3613,5000,50000,0.229991,-0.483406,0.016852,-48.989893,40.992432
2020-08-05,2020-09-09,call,340.0,5.8105,5.9272,5.8689,5000,50000,0.223423,0.380796,0.016582,-45.767772,39.182501
2020-08-05,2020-09-09,put,340.0,13.5898,13.8627,13.7263,5000,50000,0.223423,-0.619204,0.016582,-45.427805,39.182501
2020-08-05,2020-09-09,call,349.0,2.9927,3.0944,3.0435,5000,50000,0.216215,0.240097,0.013984,-36.128677,31.977826
2020-08-05,2020-09-09,put,349.0,19.5675,20.2327,19.9001,5000,50000,0.216215,-0.759903,0.013984,-35.779711,31.977826
2020-08-05,2020-09-09,call,357.0,1.4711,1.5395,1.5053,5000,50000,0.209962,0.140615,0.010339,-25.180163,22.958434
2020-08-05,2020-09-09,put,357.0,25.7617,26.9604,26.3611,5000,50000,0.209962,-0.859385,0.010339,-24.823198,22.958434
2020-08-05,2020-09-24,call,307.0,27.793,29.0959,28.4444,5000,50000,0.251589,0.81389,0.008664,-30.484074,32.932799
2020-08-05,2020-09-24,put,307.0,3.217,3.3678,3.2924,5000,50000,0.251589,-0.18611,0.008664,-30.177116,32.932799
2020-08-05,2020-09-24,call,316.0,21.1184,21.8107,21.4645,5000,50000,0.243618,0.725103,0.011141,-36.68316,41.007195
2020-08-05,2020-09-24,put,316.0,5.2256,5.3969,5.3112,5000,50000,0.243618,-0.274897,0.011141,-36.367204,41.007195
2020-08-05,2020-09-24,call,324.0,15.8356,16.1589,15.9973,5000,50000,0.236721,0.628373,0.012994,-40.349773,46.476498
2020-08-05,2020-09-24,put,324.0,7.7636,7.9221,7.8429,5000,50000,0.236721,-0.371627,0.012994,-40.025817,46.476498
2020-08-05,2020-09-24,call,332.0,11.3038,11.3965,11.3501,5000,50000,0.229991,0.519167,0.014095,-41.279206,48.981149
2020-08-05,2020-09-24,put,332.0,11.1489,11.2404,11.1947,5000,50000,0.229991,-0.480833,0.014095,-40.947252,48.981149
2020-08-05,2020-09-24,call,340.0,7.5235,7.6745,7.599,5000,50000,0.223423,0.404803,0.014111,-38.972741,47.634916
2020-08-05,2020-09-24,put,340.0,15.2889,15.5959,15.4424,5000,50000,0.223423,-0.595197,0.014111,-38.632787,47.634916
2020-08-05,2020-09-24,call,349.0,4.3844,4.5334,4.4589,5000,50000,0.216215,0.28158,0.0127,-32.8325,41.490254
2020-08-05,2020-09-24,put,349.0,20.9451,21.6571,21.3011,5000,50000,0.216215,-0.71842,0.0127,-32.483547,41.490254
2020-08-05,2020-09-24,call,357.0,2.4918,2.6078,2.5498,5000,50000,0.209962,0.186903,0.010409,-25.364584,33.01971
2020-08-05,2020-09-24,put,357.0,26.7681,28.0137,27.3909,5000,50000,0.209962,-0.813097,0.010409,-25.007633,33.01971
2020-08-06,2020-08-27,call,309.0,25.5705,26.7712,26.1709,5000,50000,0.247914,0.912391,0.008006,-27.779242,12.764191
2020-08-06,2020-08-27,put,309.0,0.8042,0.842,0.8231,5000,50000,0.247914,-0.087609,0.008006,-27.47026,12.764191
2020-08-06,2020-08-27,call,318.0,18.0407,18.6352,18.338,5000,50000,0.240111,0.81575,0.013828,-44.809156,21.352001
2020-08-06,2020-08-27,put,318.0,1.9574,2.0219,1.9897,5000,50000,0.240111,-0.18425,0.013828,-44.491174,21.352001
2020-08-06,2020-08-27,call,326.0,12.1598,12.4111,12.2855,5000,50000,0.233358,0.684308,0.019,-58.043341,28.514353
2020-08-06,2020-08-27,put,326.0,3.8964,3.977,3.9367,5000,50000,0.233358,-0.315692,0.019,-57.717359,28.514353
2020-08-06,2020-08-27,call,334.0,7.3946,7.4577,7.4262,5000,50000,0.226768,0.518508,0.021914,-63.146564,31.958098
2020-08-06,2020-08-27,put,334.0,7.0469,7.107,7.0769,5000,50000,0.226768,-0.481492,0.021914,-62.812584,31.958098
2020-08-06,2020-08-27,call,343.0,3.5714,3.6471,3.6093,5000,50000,0.219541,0.323206,0.020396,-55.047035,28.797123
2020-08-06,2020-08-27,put,343.0,12.131,12.388,12.2595,5000,50000,0.219541,-0.676794,0.020396,-54.704054,28.797123
2020-08-06,2020-08-27,call,351.0,1.5776,1.6304,1.604,5000,50000,0.213275,0.177627,0.015214,-38.735211,20.867691
2020-08-06,2020-08-27,put,351.0,17.9533,18.5544,18.2538,5000,50000,0.213275,-0.822373,0.015214,-38.384232,20.867691
2020-08-06,2020-08-27,call,359.0,0.5751,0.6015,0.5883,5000,50000,0.20715,0.079739,0.008927,-21.435455,11.892597
2020-08-06,2020-08-27,put,359.0,24.6711,25.8042,25.2376,5000,50000,0.20715,-0.920261,0.008927,-21.076476,11.892597
2020-08-06,2020-09-10,call,309.0,26.6824,27.9354,27.3089,5000,50000,0.247914,0.856769,0.008807,-30.510988,23.402133
2020-08-06,2020-09-10,put,309.0,1.9045,1.994,1.9493,5000,50000,0.247914,-0.143231,0.008807,-30.202017,23.402133
2020-08-06,2020-09-10,call,318.0,19.6494,20.2969,19.9731,5000,50000,0.240111,0.761758,0.012456,-40.36826,32.055371
2020-08-06,2020-09-10,put,318.0,3.5541,3.6712,3.6127,5000,50000,0.240111,-0.238242,0.012456,-40.050291,32.055371
2020-08-06,2020-09-10,call,326.0,14.1285,14.4205,14.2745,5000,50000,0.233358,0.650481,0.015324,-46.840362,38.32789
2020-08-06,2020-09-10,put,326.0,5.8527,5.9737,5.9132,5000,50000,0.233358,-0.349519,0.015324,-46.514393,38.32789
2020-08-06,2020-09-10,call,334.0,9.5006,9.5817,9.5412,5000,50000,0.226768,0.520154,0.016971,-48.939189,41.249469
2020-08-06,2020-09-10,put,334.0,9.1402,9.2181,9.1791,5000,50000,0.226768,-0.479846,0.016971,-48.605221,41.249469
2020-08-06,2020-09-10,call,343.0,5.4452,5.5606,5.5029,5000,50000,0.219541,0.366481,0.01656,-44.724369,38.966835
2020-08-06,2020-09-10,put,343.0,13.9917,14.2882,14.14,5000,50000,0.219541,-0.633519,0.01656,-44.381402,38.966835
2020-08-06,2020-09-10,call,351.0,2.9924,3.0926,3.0425,5000,50000,0.213275,0.241251,0.014119,-35.97063,32.275687
2020-08-06,2020-09-10,put,351.0,19.3548,20.0029,19.6788,5000,50000,0.213275,-0.758749,0.014119,-35.619664,32.275687
2020-08-06,2020-09-10,call,359.0,1.4656,1.5329,1.4993,5000,50000,0.20715,0.140897,0.010424,-25.043535,23.1433
2020-08-06,2020-09-10,put,359.0,25.5482,26.7215,26.1349,5000,50000,0.20715,-0.859103,0.010424,-24.684569,23.1433
2020-08-06,2020-09-25,call,309.0,27.8996,29.2098,28.5547,5000,50000,0.247914,0.817538,0.008627,-29.877266,32.747159
2020-08-06,2020-09-25,put,309.0,3.1094,3.2554,3.1824,5000,50000,0.247914,-0.182462,0.008627,-29.568309,32.747159
2020-08-06,2020-09-25,call,318.0,21.1927,21.8911,21.5419,5000,50000,0.240111,0.728893,0.011151,-36.153109,40.998121
2020-08-06,2020-09-25,put,318.0,5.0846,5.2522,5.1684,5000,50000,0.240111,-0.271107,0.011151,-35.835152,40.998121
2020-08-06,2020-09-25,call,326.0,15.8819,16.2102,16.046,5000,50000,0.233358,0.631904,0.013054,-39.922838,46.642015
2020-08-06,2020-09-25,put,326.0,7.5929,7.7499,7.6714,5000,50000,0.233358,-0.368096,0.013054,-39.596883,46.642015
2020-08-06,2020-09-25,call,334.0,11.3256,11.4222,11.3739,5000,50000,0.226768,0.522076,0.014195,-40.960697,49.289953
2020-08-06,2020-09-25,put,334.0,10.9514,11.0448,10.9981,5000,50000,0.226768,-0.477924,0.014195,-40.626743,49.289953
2020-08-06,2020-09-25,call,343.0,7.1218,7.2727,7.1972,5000,50000,0.219541,0.392517,0.014149,-38.237417,47.562888
2020-08-06,2020-09-25,put,343.0,15.6544,15.9861,15.8203,5000,50000,0.219541,-0.607483,0.014149,-37.894464,47.562888
2020-08-06,2020-09-25,call,351.0,4.3777,4.5242,4.451,5000,50000,0.213275,0.282574,0.012812,-32.65939,41.838572
2020-08-06,2020-09-25,put,351.0,20.7259,21.4199,21.0729,5000,50000,0.213275,-0.717426,0.012812,-32.308438,41.838572
2020-08-06,2020-09-25,call,359.0,2.4809,2.5948,2.5378,5000,50000,0.20715,0.187147,0.010488,-25.213223,33.267207
2020-08-06,2020-09-25,put,359.0,26.549,27.7683,27.1586,5000,50000,0.20715,-0.812853,0.010488,-24.854272,33.267207
2020-08-07,2020-08-28,call,309.0,25.7245,26.9414,26.3329,5000,50000,0.24329,0.918125,0.007749,-25.95073,12.141064
2020-08-07,2020-08-28,put,309.0,0.7279,0.7624,0.7452,5000,50000,0.24329,-0.081875,0.007749,-25.641747,12.141064
2020-08-07,2020-08-28,call,318.0,18.1382,18.7424,18.4403,5000,50000,0.235638,0.823288,0.013716,-42.881314,20.814634
2020-08-07,2020-08-28,put,318.0,1.8217,1.8824,1.852,5000,50000,0.235638,-0.176712,0.013716,-42.563333,20.814634
2020-08-07,2020-08-28,call,326.0,12.1991,12.4556,12.3274,5000,50000,0.229016,0.691775,0.019148,-56.425979,28.241008
2020-08-07,2020-08-28,put,326.0,3.6997,3.7775,3.7386,5000,50000,0.229016,-0.308225,0.019148,-56.099998,28.241008
2020-08-07,2020-08-28,call,335.0,6.8699,6.9295,6.8997,5000,50000,0.221758,0.501408,0.022417,-61.860096,32.0153
2020-08-07,2020-08-28,put,335.0,7.2789,7.342,7.3105,5000,50000,0.221758,-0.498592,0.022417,-61.525116,32.0153
2020-08-07,2020-08-28,call,343.0,3.5328,3.6063,3.5696,5000,50000,0.215468,0.324725,0.020807,-54.171131,28.87345
2020-08-07,2020-08-28,put,343.0,11.8564,12.1032,11.9798,5000,50000,0.215468,-0.675275,0.020807,-53.82815,28.87345
2020-08-07,2020-08-28,call,351.0,1.5387,1.5896,1.5642,5000,50000,0.209323,0.176558,0.015432,-37.900882,20.803161
2020-08-07,2020-08-28,put,351.0,17.6814,18.2665,17.974,5000,50000,0.209323,-0.823442,0.015432,-37.549902,20.803161
2020-08-07,2020-08-28,call,360.0,0.4756,0.498,0.4868,5000,50000,0.202575,0.069145,0.008181,-18.813445,10.673704
2020-08-07,2020-08-28,put,360.0,25.3005,26.4918,25.8961,5000,50000,0.202575,-0.930855,0.008181,-18.453466,10.673704
2020-08-07,2020-09-11,call,309.0,26.7753,28.0419,27.4086,5000,50000,0.24329,0.863079,0.008698,-29.07453,22.712908
2020-08-07,2020-09-11,put,309.0,1.7672,1.8508,1.809,5000,50000,0.24329,-0.136921,0.008698,-28.76556,22.712908
2020-08-07,2020-09-11,call,318.0,19.6866,20.3423,20.0145,5000,50000,0.235638,0.768502,0.012483,-39.030706,31.573324
2020-08-07,2020-09-11,put,318.0,3.358,3.4699,3.414,5000,50000,0.235638,-0.231498,0.012483,-38.712736,31.573324
2020-08-07,2020-09-11,call,326.0,14.1169,14.4138,14.2654,5000,50000,0.229016,0.65642,0.015504,-45.717659,38.112589
2020-08-07,2020-09-11,put,326.0,5.6052,5.723,5.6641,5000,50000,0.229016,-0.34358,0.015504,-45.39169,38.112589
2020-08-07,2020-09-11,call,335.0,8.933,9.0105,8.9717,5000,50000,0.221758,0.506793,0.017362,-47.945982,41.32584
2020-08-07,2020-09-11,put,335.0,9.3291,9.4101,9.3696,5000,50000,0.221758,-0.493207,0.017362,-47.611014,41.32584
2020-08-07,2020-09-11,call,343.0,5.3761,5.488,5.4321,5000,50000,0.215468,0.367623,0.016878,-43.973785,39.034979
2020-08-07,2020-09-11,put,343.0,13.6868,13.9716,13.8292,5000,50000,0.215468,-0.632377,0.016878,-43.630818,39.034979
2020-08-07,2020-09-11,call,351.0,2.9244,3.0212,2.9728,5000,50000,0.209323,0.240185,0.014341,-35.245765,32.221115
2020-08-07,2020-09-11,put,351.0,19.0539,19.6844,19.3692,5000,50000,0.209323,-0.759815,0.014341,-34.894799,32.221115
2020-08-07,2020-09-11,call,360.0,1.2777,1.3378,1.3077,5000,50000,0.202575,0.128201,0.009983,-22.96935,21.706031
2020-08-07,2020-09-11,put,360.0,26.089,27.3174,26.7032,5000,50000,0.202575,-0.871799,0.009983,-22.609385,21.706031
2020-08-07,2020-09-28,call,309.0,28.0943,29.4233,28.7588,5000,50000,0.24329,0.819447,0.008557,-28.593573,33.200292
2020-08-07,2020-09-28,put,309.0,3.0721,3.2174,3.1448,5000,50000,0.24329,-0.180553,0.008557,-28.284617,33.200292
2020-08-07,2020-09-28,call,318.0,21.3704,22.0822,21.7263,5000,50000,0.235638,0.731442,0.011082,-34.661385,41.64265
2020-08-07,2020-09-28,put,318.0,5.0273,5.1947,5.111,5000,50000,0.235638,-0.268558,0.011082,-34.34343,41.64265
2020-08-07,2020-09-28,call,326.0,16.0395,16.3768,16.2082,5000,50000,0.229016,0.634975,0.012997,-38.348709,47.467638
2020-08-07,2020-09-28,put,326.0,7.5127,7.6707,7.5917,5000,50000,0.229016,-0.365025,0.012997,-38.022756,47.467638
2020-08-07,2020-09-28,call,335.0,10.9376,11.0325,10.985,5000,50000,0.221758,0.511252,0.01424,-39.353896,50.359281
2020-08-07,2020-09-28,put,335.0,11.3182,11.4164,11.3673,5000,50000,0.221758,-0.488748,0.01424,-39.018943,50.359281
2020-08-07,2020-09-28,call,343.0,7.2266,7.377,7.3018,5000,50000,0.215468,0.396059,0.014161,-36.922025,48.659573
2020-08-07,2020-09-28,put,343.0,15.5214,15.8444,15.6829,5000,50000,0.215468,-0.603941,0.014161,-36.579074,48.659573
2020-08-07,2020-09-28,call,351.0,4.4541,4.6015,4.5278,5000,50000,0.209323,0.285878,0.012862,-31.633572,42.935744
2020-08-07,2020-09-28,put,351.0,20.5675,21.2481,20.9078,5000,50000,0.209323,-0.714122,0.012862,-31.282622,42.935744
2020-08-07,2020-09-28,call,360.0,2.3449,2.4553,2.4001,5000,50000,0.202575,0.179307,0.010233,-23.559276,33.056204
2020-08-07,2020-09-28,put,360.0,27.1398,28.4177,27.7788,5000,50000,0.202575,-0.820693,0.010233,-23.199327,33.056204
2020-08-10,2020-08-31,call,310.0,25.7254,26.9393,26.3323,5000,50000,0.242348,0.918283,0.007744,-25.919711,12.159676
2020-08-10,2020-08-31,put,310.0,0.7256,0.7598,0.7427,5000,50000,0.242348,-0.081717,0.007744,-25.578732,12.159676
2020-08-10,2020-08-31,call,319.0,18.1369,18.7397,18.4383,5000,50000,0.234748,0.823457,0.013719,-42.848262,20.864273
2020-08-10,2020-08-31,put,319.0,1.8179,1.8783,1.8481,5000,50000,0.234748,-0.176543,0.013719,-42.497384,20.864273
2020-08-10,2020-08-31,call,327.0,12.1963,12.4523,12.3243,5000,50000,0.22817,0.691891,0.019158,-56.399309,28.320775
2020-08-10,2020-08-31,put,327.0,3.6948,3.7724,3.7336,5000,50000,0.22817,-0.308109,0.019158,-56.039631,28.320775
2020-08-10,2020-08-31,call,336.0,6.8665,6.9261,6.8963,5000,50000,0.22096,0.501409,0.022431,-61.838531,32.11099
2020-08-10,2020-08-31,put,336.0,7.2735,7.3366,7.305,5000,50000,0.22096,-0.498591,0.022431,-61.468954,32.11099
2020-08-10,2020-08-31,call,344.0,3.53,3.6033,3.5666,5000,50000,0.214711,0.324635,0.020816,-54.146997,28.956463
2020-08-10,2020-08-31,put,344.0,11.8518,12.098,11.9749,5000,50000,0.214711,-0.675365,0.020816,-53.768621,28.956463
2020-08-10,2020-08-31,call,352.0,1.5369,1.5876,1.5623,5000,50000,0.208606,0.176438,0.015432,-37.873717,20.856416
2020-08-10,2020-08-31,put,352.0,17.6782,18.2618,17.97,5000,50000,0.208606,-0.823562,0.015432,-37.486541,20.856416
2020-08-10,2020-08-31,call,361.0,0.4748,0.4971,0.486,5000,50000,0.201902,0.06906,0.008176,-18.79136,10.69542
2020-08-10,2020-08-31,put,361.0,25.299,26.4873,25.8931,5000,50000,0.201902,-0.93094,0.008176,-18.394286,10.69542
2020-08-10,2020-09-14,call,310.0,26.7752,28.0387,27.407,5000,50000,0.242348,0.863255,0.008698,-29.050652,22.760792
2020-08-10,2020-09-14,put,310.0,1.7627,1.8459,1.8043,5000,50000,0.242348,-0.136745,0.008698,-28.709688,22.760792
2020-08-10,2020-09-14,call,319.0,19.6844,20.3385,20.0114,5000,50000,0.234748,0.768655,0.012489,-39.010018,31.656016
2020-08-10,2020-09-14,put,319.0,3.3521,3.4635,3.4078,5000,50000,0.234748,-0.231345,0.012489,-38.659155,31.656016
2020-08-10,2020-09-14,call,327.0,14.1134,14.4096,14.2615,5000,50000,0.22817,0.656514,0.015514,-45.701703,38.222543
2020-08-10,2020-09-14,put,327.0,5.5983,5.7158,5.657,5000,50000,0.22817,-0.343486,0.015514,-45.342041,38.222543
2020-08-10,2020-09-14,call,336.0,8.9289,9.0064,8.9676,5000,50000,0.22096,0.506797,0.017373,-47.933005,41.449353
2020-08-10,2020-09-14,put,336.0,9.3218,9.4027,9.3622,5000,50000,0.22096,-0.493203,0.017373,-47.563444,41.449353
2020-08-10,2020-09-14,call,344.0,5.3727,5.4843,5.4285,5000,50000,0.214711,0.367555,0.016886,-43.959859,39.149259
2020-08-10,2020-09-14,put,344.0,13.6801,13.9643,13.8222,5000,50000,0.214711,-0.632445,0.016886,-43.581499,39.149259
2020-08-10,2020-09-14,call,352.0,2.9219,3.0184,2.9701,5000,50000,0.208606,0.24008,0.014344,-35.229606,32.309672
2020-08-10,2020-09-14,put,352.0,19.0485,19.6775,19.363,5000,50000,0.208606,-0.75992,0.014344,-34.842447,32.309672
2020-08-10,2020-09-14,call,361.0,1.2762,1.3361,1.3062,5000,50000,0.201902,0.128101,0.009981,-22.953284,21.759155
2020-08-10,2020-09-14,put,361.0,26.0855,27.3107,26.6981,5000,50000,0.201902,-0.871899,0.009981,-22.556226,21.759155
2020-08-10,2020-09-29,call,310.0,27.94,29.2584,28.5992,5000,50000,0.242348,0.823854,0.0086,-28.710186,32.148448
2020-08-10,2020-09-29,put,310.0,2.9138,3.0513,2.9825,5000,50000,0.242348,-0.176146,0.0086,-28.369238,32.148448
2020-08-10,2020-09-29,call,319.0,21.1795,21.8834,21.5314,5000,50000,0.234748,0.735003,0.011234,-35.104018,40.680662
2020-08-10,2020-09-29,put,319.0,4.8331,4.9937,4.9134,5000,50000,0.234748,-0.264997,0.011234,-34.753171,40.680662
2020-08-10,2020-09-29,call,327.0,15.8257,16.1578,15.9918,5000,50000,0.22817,0.636962,0.01324,-39.026273,46.59914
